Location_ID,Address,Lat,Long,Post_Code,City,Country_code,Country_name,States
941,74092 Anderson Viaduct,47.80527,-122.24064,95512,Bothell West,US,America,Los_Angeles
942,9973 Melissa Crescent Suite 142,39.72943,-104.83192,26924,Aurora,US,America,Denver
943,39179 Chelsea Fords Apt. 969,41.48199,-81.79819,12184,Lakewood,US,America,New_York
944,160 Stephanie Road Apt. 067,41.55838,-81.56929,99452,Collinwood,US,America,New_York
945,231 Elliott Prairie Suite 619,43.16547,-77.70066,40035,Gates-North Gates,US,America,New_York
946,21049 Martinez Trace Apt. 177,34.14251,-118.25508,31207,Glendale,US,America,Los_Angeles
947,345 Robin Locks,37.95143,-91.77127,26793,Rolla,US,America,Chicago
948,896 Riley Burgs,34.25628,-78.04471,01317,Leland,US,America,New_York
949,187 Wallace View,28.90054,-81.26367,30021,Deltona,US,America,New_York
950,4948 Pratt Path Apt. 664,40.60538,-73.75513,86002,Far Rockaway,US,America,New_York
951,13720 John Manor Apt. 610,41.55838,-81.56929,53508,Collinwood,US,America,New_York
952,99629 Gregory Corner Apt. 084,32.42067,-104.22884,25470,Carlsbad,US,America,Denver
953,0940 Nunez View,30.16688,-96.39774,92807,Brenham,US,America,Chicago
954,694 Keith Mountain Apt. 706,39.57582,-105.11221,87514,Ken Caryl,US,America,Denver
955,45074 Jack Ford Suite 324,33.72255,-116.37697,80492,Palm Desert,US,America,Los_Angeles
956,24707 Brandt Hills Apt. 943,40.65538,-74.38987,76343,Scotch Plains,US,America,New_York
957,629 Chandler Junctions,40.65538,-74.38987,82376,Scotch Plains,US,America,New_York
958,595 Hernandez Road Apt. 906,29.65163,-82.32483,58166,Gainesville,US,America,New_York
959,866 Foster Prairie,46.09273,-88.64235,87092,Iron River,US,America,Menominee
960,97410 Strickland Lock Suite 406,39.09112,-94.41551,86315,Independence,US,America,Chicago
961,0975 William Avenue Suite 918,33.03699,-117.29198,04075,Encinitas,US,America,Los_Angeles
962,57800 Lori Valley,40.67705,-73.89125,54620,Cypress Hills,US,America,New_York
963,340 Eric Knoll Suite 365,32.52515,-93.75018,27867,Shreveport,US,America,Chicago
964,907 Laura Isle,33.98154,-81.23621,18934,Lexington,US,America,New_York
965,8501 Steven Streets Suite 970,40.72371,-73.95097,16446,Greenpoint,US,America,New_York
966,156 Kathleen Extension Suite 631,43.1009,-75.23266,40020,Utica,US,America,New_York
967,03109 Bradford Mountain Apt. 504,34.25807,-88.70464,19840,Tupelo,US,America,Chicago
968,034 Tamara Via Suite 191,40.67705,-73.89125,54293,Cypress Hills,US,America,New_York
969,9419 Ashley Prairie Apt. 286,34.95303,-120.43572,31571,Santa Maria,US,America,Los_Angeles
970,62919 Bell Plains Suite 200,20.88953,-156.47432,79690,Kahului,US,America,Honolulu
971,5475 Matthew Flats Apt. 509,40.57788,-73.95958,45644,Brighton Beach,US,America,New_York
972,352 Davis Locks,33.03699,-117.29198,25114,Encinitas,US,America,Los_Angeles
973,6940 Rhonda Views Suite 196,45.49428,-122.86705,29530,Aloha,US,America,Los_Angeles
974,5790 Tracy Knoll,38.58894,-89.99038,42845,Fairview Heights,US,America,Chicago
975,94064 Weaver Trace,42.97086,-82.42491,12333,Port Huron,US,America,Detroit
976,616 Mills Forest,40.82232,-74.15987,88390,Nutley,US,America,New_York
977,687 Gonzalez Squares,41.14676,-73.49484,07753,New Canaan,US,America,New_York
978,8675 Reyes Vista Suite 747,32.35126,-95.30106,01282,Tyler,US,America,Chicago
979,8361 French Neck Apt. 673,35.25064,-91.73625,87713,Searcy,US,America,Chicago
980,898 Alicia Overpass,42.35843,-71.05977,67157,Boston,US,America,New_York
981,13883 Bolton Walk Suite 854,33.41012,-91.06177,12353,Greenville,US,America,Chicago
982,446 Timothy Valley Suite 965,40.58654,-122.39168,74987,Redding,US,America,Los_Angeles
983,694 Rebecca Cape,40.56754,-89.64066,96567,Pekin,US,America,Chicago
984,37263 Mcdonald Key,35.05266,-78.87836,64322,Fayetteville,US,America,New_York
985,2094 Dawson Curve,26.2173,-80.22588,68089,North Lauderdale,US,America,New_York
986,8035 Noble Lights Suite 437,46.09273,-88.64235,39807,Iron River,US,America,Menominee
987,90042 Whitney Trail Suite 922,47.76232,-122.2054,64433,Bothell,US,America,Los_Angeles
988,434 Jessica Fords,39.72943,-104.83192,17584,Aurora,US,America,Denver
989,036 Joseph Village,45.53929,-122.38731,59065,Troutdale,US,America,Los_Angeles
990,5778 Kyle River Apt. 401,33.95015,-118.03917,88987,South Whittier,US,America,Los_Angeles
991,91757 Kennedy Mills,44.99012,-123.02621,43302,Keizer,US,America,Los_Angeles
992,6027 Stephanie Highway,39.72943,-104.83192,76753,Aurora,US,America,Denver
993,75597 White Vista Apt. 867,33.08014,-83.2321,76160,Milledgeville,US,America,New_York
994,9631 Johnston Fork,33.35283,-111.78903,80439,Gilbert,US,America,Phoenix
995,404 Cruz Key,41.9001,-71.08977,00913,Taunton,US,America,New_York
996,6315 Derek Islands,33.45122,-86.99666,68972,Hueytown,US,America,Chicago
997,46768 Bowman Crescent,26.68451,-80.66756,81044,Belle Glade,US,America,New_York
998,3845 Carroll Passage Apt. 074,39.00622,-77.4286,42746,Sterling,US,America,New_York
999,5970 Page Overpass,40.94065,-73.99681,33314,Dumont,US,America,New_York
1000,9588 Christopher Dale Suite 974,36.61033,-88.31476,10331,Murray,US,America,Chicago
1001,52384 Lee Course,41.72059,-87.70172,61770,Evergreen Park,US,America,Chicago
1002,522 Fields Gateway,40.93121,-73.89875,03397,Yonkers,US,America,New_York
1003,41084 Johnson Branch,28.15112,-82.46148,24984,Lutz,US,America,New_York
1004,04876 Destiny Row,39.32011,-76.51552,94132,Rosedale,US,America,New_York
1005,329 Christian Roads Suite 505,35.74788,-95.36969,55933,Muskogee,US,America,Chicago
1006,37848 Sellers Brook,33.52253,-117.70755,69467,Laguna Niguel,US,America,Los_Angeles
1007,463 Case Rapid Apt. 640,27.09978,-82.45426,14034,Venice,US,America,New_York
1008,20420 William Divide,41.16704,-73.20483,90948,Bridgeport,US,America,New_York
1009,4738 Mayer Lights,47.4943,-122.24092,43294,Bryn Mawr-Skyway,US,America,Los_Angeles
1010,39170 Jordan Courts Suite 586,41.47892,-87.45476,75495,Schererville,US,America,Chicago
1011,98890 Emily Village Apt. 706,20.88953,-156.47432,27478,Kahului,US,America,Honolulu
1012,450 Martinez Knolls,33.98154,-81.23621,84109,Lexington,US,America,New_York
1013,4038 Julia Skyway,43.16547,-77.70066,65837,Gates-North Gates,US,America,New_York
1014,748 King Port,47.38093,-122.23484,32575,Kent,US,America,Los_Angeles
1015,5672 Hartman Cove,41.55815,-73.0515,44478,Waterbury,US,America,New_York
1016,9658 Allison Hills Apt. 537,34.25628,-78.04471,85880,Leland,US,America,New_York
1017,25148 Alexis Club Apt. 580,40.93121,-73.89875,93083,Yonkers,US,America,New_York
1018,73180 Matthew Landing Apt. 826,26.2173,-80.22588,59338,North Lauderdale,US,America,New_York
1019,795 George Haven,36.02506,-86.77917,69172,Brentwood Estates,US,America,Chicago
1020,96235 Cameron Cape,36.02506,-86.77917,49352,Brentwood Estates,US,America,Chicago
1021,19657 Garcia Row Apt. 754,34.63915,-120.45794,18339,Lompoc,US,America,Los_Angeles
1022,161 Becky Extensions Apt. 323,47.76232,-122.2054,53866,Bothell,US,America,Los_Angeles
1023,0703 Ford Corners Apt. 859,41.55838,-81.56929,37352,Collinwood,US,America,New_York
1024,805 Torres Drives,41.47892,-87.45476,22118,Schererville,US,America,Chicago
1025,237 Shannon Stream Suite 609,33.72255,-116.37697,91465,Palm Desert,US,America,Los_Angeles
1026,26113 Baker Springs Suite 726,31.76212,-95.63079,39057,Palestine,US,America,Chicago
1027,830 Steven Fords Suite 601,40.57788,-73.95958,70944,Brighton Beach,US,America,New_York
1028,357 Stephanie Ways,38.58894,-89.99038,25608,Fairview Heights,US,America,Chicago
1029,567 Zachary Drive Apt. 664,40.81,-73.9625,47051,Morningside Heights,US,America,New_York
1030,834 Richardson Valleys Apt. 592,38.58894,-89.99038,34182,Fairview Heights,US,America,Chicago
1031,06859 Thompson Expressway,41.80753,-87.65644,03446,New City,US,America,Chicago
1032,706 Angela Forges,40.64621,-73.97069,97300,Kensington,US,America,New_York
1033,25225 Patrick Plaza Suite 556,35.74788,-95.36969,58180,Muskogee,US,America,Chicago
1034,75290 Shane Freeway Apt. 097,33.7207,-116.21677,30399,Indio,US,America,Los_Angeles
1035,293 Erickson Square,36.20829,-115.98391,07009,Pahrump,US,America,Los_Angeles
1036,88763 Laura Street Suite 953,46.32374,-120.00865,25668,Sunnyside,US,America,Los_Angeles
1037,10288 Boyd Meadows Suite 214,47.80527,-122.24064,36804,Bothell West,US,America,Los_Angeles
1038,82995 Tran Parkways Suite 578,44.99012,-123.02621,59445,Keizer,US,America,Los_Angeles
1039,6916 Lisa Terrace,28.90054,-81.26367,26253,Deltona,US,America,New_York
1040,38785 Katrina Ramp,43.1009,-75.23266,89323,Utica,US,America,New_York
1041,3869 James Land Suite 986,33.45122,-86.99666,27311,Hueytown,US,America,Chicago
1042,5452 Nelson Plaza,33.98154,-81.23621,24422,Lexington,US,America,New_York
1043,073 Malone Vista Suite 231,40.63316,-74.13653,26819,Port Richmond,US,America,New_York
1044,4348 Blanchard Brook,33.92946,-116.97725,66172,Beaumont,US,America,Los_Angeles
1045,72882 Russell Avenue Apt. 455,43.91452,-69.96533,99661,Brunswick,US,America,New_York
1046,45422 Dustin Views,41.47892,-87.45476,84098,Schererville,US,America,Chicago
1047,7205 Matthew Courts Apt. 902,42.58342,-71.8023,91687,Fitchburg,US,America,New_York
1048,89010 Latoya Oval,47.64995,-117.23991,23383,Opportunity,US,America,Los_Angeles
1049,4358 Christine Key,30.17746,-81.38758,44714,Palm Valley,US,America,New_York
1050,54472 Vincent Greens,44.27804,-88.27205,97876,Kaukauna,US,America,Chicago
1051,75424 Mclean Hollow,40.72816,-74.07764,44646,Jersey City,US,America,New_York
1052,22960 Hoover Manor Suite 364,32.35126,-95.30106,22100,Tyler,US,America,Chicago
1053,56003 Ruiz Gateway Suite 354,43.54072,-116.56346,40185,Nampa,US,America,Boise
1054,2186 Peter Parkway Apt. 189,41.55815,-73.0515,21775,Waterbury,US,America,New_York
1055,959 Ryan Street Apt. 270,39.45621,-77.96389,85186,Martinsburg,US,America,New_York
1056,275 Valerie Harbors,47.64995,-117.23991,87185,Opportunity,US,America,Los_Angeles
1057,1991 Burgess Divide,34.09611,-118.10583,94408,San Gabriel,US,America,Los_Angeles
1058,859 Hurst Village Apt. 573,43.1009,-75.23266,58759,Utica,US,America,New_York
1059,902 Martin Tunnel,40.58654,-122.39168,54420,Redding,US,America,Los_Angeles
1060,614 Dustin Fords,41.16704,-73.20483,24352,Bridgeport,US,America,New_York
1061,303 Joseph Plaza Apt. 583,44.27804,-88.27205,68398,Kaukauna,US,America,Chicago
1062,154 Joel Court,40.93121,-73.89875,47069,Yonkers,US,America,New_York
1063,4209 Monica Ridges Apt. 657,34.06635,-84.67837,55689,Acworth,US,America,New_York
1064,2370 Heather Curve Suite 795,44.27804,-88.27205,40313,Kaukauna,US,America,Chicago
1065,399 Flowers Streets,42.7392,-84.62081,36047,Waverly,US,America,Detroit
1066,67643 Stevenson Flat Apt. 205,40.60538,-73.75513,72727,Far Rockaway,US,America,New_York
1067,386 Alexis Court,32.5007,-94.74049,16274,Longview,US,America,Chicago
1068,4992 Katherine Curve,47.38093,-122.23484,30851,Kent,US,America,Los_Angeles
1069,9875 Watson Shoals Suite 358,26.68451,-80.66756,84473,Belle Glade,US,America,New_York
1070,29618 Carrie View Apt. 145,36.20829,-115.98391,46224,Pahrump,US,America,Los_Angeles
1071,1928 Adams Shoal,40.57788,-73.95958,80817,Brighton Beach,US,America,New_York
1072,601 Lucero Station,47.38093,-122.23484,65523,Kent,US,America,Los_Angeles
1073,1494 Frederick Squares,36.91023,-121.75689,44327,Watsonville,US,America,Los_Angeles
1074,739 Carroll Parks Apt. 143,38.54491,-121.74052,46019,Davis,US,America,Los_Angeles
1075,95725 Troy Junction,37.52487,-77.55777,84199,Bon Air,US,America,New_York
1076,67274 Anthony Divide,41.6764,-91.58045,80911,Coralville,US,America,Chicago
1077,337 Wells Trace Suite 343,40.67705,-73.89125,11290,Cypress Hills,US,America,New_York
1078,65100 Terri Vista,40.60538,-73.75513,38382,Far Rockaway,US,America,New_York
1079,87118 Darrell Gardens Suite 530,40.64621,-73.97069,22769,Kensington,US,America,New_York
1080,2641 Martinez Ville Apt. 606,41.9001,-71.08977,76724,Taunton,US,America,New_York
1081,5880 White Trail,33.93113,-117.54866,02439,Norco,US,America,Los_Angeles
1082,9770 Vincent Highway Apt. 477,36.02506,-86.77917,94513,Brentwood Estates,US,America,Chicago
1083,70572 Curtis Fall,37.71715,-122.40433,54970,Visitacion Valley,US,America,Los_Angeles
1084,66325 Peggy Roads,32.54044,-82.90375,17585,Dublin,US,America,New_York
1085,438 Kayla Field,33.44872,-86.78777,00782,Vestavia Hills,US,America,Chicago
1086,98533 Amy Haven Apt. 595,29.84576,-90.10674,26712,Estelle,US,America,Chicago
1087,834 Briggs Station Suite 098,41.47892,-87.45476,48797,Schererville,US,America,Chicago
1088,306 David Terrace Suite 048,39.78504,-85.76942,15751,Greenfield,US,America,Indiana/Indianapolis
1089,0096 Leon Oval,40.67705,-73.89125,86414,Cypress Hills,US,America,New_York
1090,2888 Anthony Groves,29.65163,-82.32483,64967,Gainesville,US,America,New_York
1091,1203 Nicole Cliff,31.84568,-102.36764,62062,Odessa,US,America,Chicago
1092,2589 Dana Port Apt. 778,26.18924,-98.15529,02441,San Juan,US,America,Chicago
1093,803 Smith Squares,33.41012,-91.06177,04848,Greenville,US,America,Chicago
1094,5307 Norman Port,47.4943,-122.24092,31647,Bryn Mawr-Skyway,US,America,Los_Angeles
1095,4529 Sarah Mill Apt. 513,33.41012,-91.06177,24536,Greenville,US,America,Chicago
1096,154 Ashlee Squares,41.15376,-87.88754,82947,Bourbonnais,US,America,Chicago
1097,6752 Joanna Parkway,35.88264,-80.08199,55985,Thomasville,US,America,New_York
1098,18992 Hunter Valleys,41.80753,-87.65644,12461,New City,US,America,Chicago
1099,024 Allen Walk,45.49428,-122.86705,78764,Aloha,US,America,Los_Angeles
1100,038 Daniels Burgs Apt. 130,28.54944,-81.77285,47789,Clermont,US,America,New_York
1101,70834 Mason Forges,41.54566,-71.29144,01311,Middletown,US,America,New_York
1102,947 Bennett Islands,41.15376,-87.88754,04679,Bourbonnais,US,America,Chicago
1103,57723 Bryan Glens,41.66394,-83.55521,92356,Toledo,US,America,New_York
1104,87489 Robinson Street,39.09112,-94.41551,88146,Independence,US,America,Chicago
1105,290 Daniel Course,45.49428,-122.86705,74207,Aloha,US,America,Los_Angeles
1106,760 Jerry Port Apt. 769,40.58654,-122.39168,56536,Redding,US,America,Los_Angeles
1107,98066 Crystal Crescent Apt. 135,40.24537,-75.64963,18370,Pottstown,US,America,New_York
1108,17051 Davis Lodge,36.20829,-115.98391,14632,Pahrump,US,America,Los_Angeles
1109,58846 Baker Square,33.41012,-91.06177,05885,Greenville,US,America,Chicago
1110,1595 Gonzalez Well Apt. 528,46.32374,-120.00865,89460,Sunnyside,US,America,Los_Angeles
1111,1688 Randall Route,33.41012,-91.06177,72580,Greenville,US,America,Chicago
1112,3540 Farley Light,28.15112,-82.46148,03920,Lutz,US,America,New_York
1113,034 Chan Mountain Suite 136,39.09112,-94.41551,59936,Independence,US,America,Chicago
1114,74157 Ann Common Suite 317,25.67927,-80.31727,05823,Kendall,US,America,New_York
1115,16471 Duran Island Apt. 107,37.52487,-77.55777,80045,Bon Air,US,America,New_York
1116,3033 Brady Throughway Suite 892,42.97086,-82.42491,31734,Port Huron,US,America,Detroit
1117,95990 Kayla Isle Apt. 788,41.24255,-82.61573,66572,Norwalk,US,America,New_York
1118,018 Cassandra Brook Suite 003,30.17746,-81.38758,43646,Palm Valley,US,America,New_York
1119,479 Novak Road,25.67927,-80.31727,64014,Kendall,US,America,New_York
1120,8776 Shaw Plains Apt. 475,40.72816,-74.07764,78470,Jersey City,US,America,New_York
1121,953 David Burg,47.92526,-97.03285,20346,Grand Forks,US,America,Chicago
1122,846 West Burg Apt. 609,33.95015,-118.03917,49026,South Whittier,US,America,Los_Angeles
1123,6004 Joshua Trafficway Suite 539,39.45621,-77.96389,75706,Martinsburg,US,America,New_York
1124,88858 Diana Street,39.57582,-105.11221,59825,Ken Caryl,US,America,Denver
1125,888 Eric River Suite 036,28.54944,-81.77285,66786,Clermont,US,America,New_York
1126,57189 Amanda Road,38.54491,-121.74052,64900,Davis,US,America,Los_Angeles
1127,6529 Murphy Creek Suite 224,47.38093,-122.23484,91904,Kent,US,America,Los_Angeles
1128,2336 Cummings Drive Apt. 089,25.67927,-80.31727,92385,Kendall,US,America,New_York
1129,8637 Kimberly Manor,33.98154,-81.23621,57882,Lexington,US,America,New_York
1130,847 Henderson Branch Apt. 572,43.1009,-75.23266,64373,Utica,US,America,New_York
1131,31081 Daniel Skyway,26.2173,-80.22588,32206,North Lauderdale,US,America,New_York
1132,12138 Marks Union,40.58654,-122.39168,88357,Redding,US,America,Los_Angeles
1133,299 Lopez Brook Suite 937,40.94065,-73.99681,09116,Dumont,US,America,New_York
1134,5083 Jason Neck Apt. 178,29.65163,-82.32483,90235,Gainesville,US,America,New_York
1135,31602 Becker Highway,41.6764,-91.58045,05391,Coralville,US,America,Chicago
1136,3349 Dean Keys,33.95015,-118.03917,29791,South Whittier,US,America,Los_Angeles
1137,99982 Dean Rapid,42.55308,-87.93341,47552,Pleasant Prairie,US,America,Chicago
1138,735 Bennett Rapids Apt. 267,40.82232,-74.15987,61944,Nutley,US,America,New_York
1139,81528 Katherine Manor Suite 230,40.34912,-111.90466,70163,Saratoga Springs,US,America,Denver
1140,296 Zachary Groves Apt. 098,34.21639,-119.0376,62915,Camarillo,US,America,Los_Angeles
1141,628 Wilson Branch,39.78504,-85.76942,89992,Greenfield,US,America,Indiana/Indianapolis
1142,298 Ramirez Mission,39.71734,-74.96933,88300,Sicklerville,US,America,New_York
1143,5345 Benjamin Parkways Suite 793,47.38093,-122.23484,10250,Kent,US,America,Los_Angeles
1144,47939 Peters View Suite 984,30.17746,-81.38758,16541,Palm Valley,US,America,New_York
1145,82013 Tracey Square Suite 781,40.94065,-73.99681,13432,Dumont,US,America,New_York
1146,71117 Natalie Hill Apt. 729,33.93113,-117.54866,34624,Norco,US,America,Los_Angeles
1147,931 Colleen Inlet,41.84364,-87.71255,95841,South Lawndale,US,America,Chicago
1148,78935 Lewis Village Apt. 193,41.24255,-82.61573,40354,Norwalk,US,America,New_York
1149,2245 Vicki Land,39.57582,-105.11221,55627,Ken Caryl,US,America,Denver
1150,56226 Huber Street,39.43534,-84.20299,06162,Lebanon,US,America,New_York
1151,047 Wilkins Trafficway Apt. 931,32.54044,-82.90375,25091,Dublin,US,America,New_York
1152,9567 Monica Cove,41.14676,-73.49484,13059,New Canaan,US,America,New_York
1153,3373 Jeremy Vista,30.16688,-96.39774,02151,Brenham,US,America,Chicago
1154,08561 Coleman Shores Apt. 665,46.09273,-88.64235,44529,Iron River,US,America,Menominee
1155,5651 Christina Plains Suite 131,42.52787,-70.92866,10514,Peabody,US,America,New_York
1156,3792 Choi Port Suite 481,38.70734,-77.02303,87272,Fort Washington,US,America,New_York
1157,34359 Keller Ford Apt. 887,33.92946,-116.97725,47873,Beaumont,US,America,Los_Angeles
1158,1661 Kimberly Mill,42.97086,-82.42491,71588,Port Huron,US,America,Detroit
1159,7009 Joel Isle Apt. 277,33.45122,-86.99666,73600,Hueytown,US,America,Chicago
1160,04821 Holland Points Suite 563,41.6764,-91.58045,35236,Coralville,US,America,Chicago
1161,462 Gregory Radial,33.98154,-81.23621,33306,Lexington,US,America,New_York
1162,564 Daniel Mountain Apt. 277,33.95015,-118.03917,33060,South Whittier,US,America,Los_Angeles
1163,05593 Isaiah Mountains Suite 873,47.92526,-97.03285,12018,Grand Forks,US,America,Chicago
1164,94128 Travis Oval Suite 329,41.55815,-73.0515,81904,Waterbury,US,America,New_York
1165,0923 Cruz Land,20.88953,-156.47432,89814,Kahului,US,America,Honolulu
1166,89851 Steven Brook Suite 027,26.18924,-98.15529,09944,San Juan,US,America,Chicago
1167,9980 Richard Landing,20.88953,-156.47432,90433,Kahului,US,America,Honolulu
1168,034 Melissa Estate Suite 478,29.65163,-82.32483,03834,Gainesville,US,America,New_York
1169,9093 Robinson Stream Suite 191,39.71734,-74.96933,43236,Sicklerville,US,America,New_York
1170,9204 Howe Turnpike,35.05266,-78.87836,10775,Fayetteville,US,America,New_York
1171,40187 Michael Prairie Apt. 465,47.76232,-122.2054,74255,Bothell,US,America,Los_Angeles
1172,24405 Henry Spur,45.16024,-93.08883,67136,Lino Lakes,US,America,Chicago
1173,73590 Darin Light,31.84568,-102.36764,30904,Odessa,US,America,Chicago
1174,67309 Jackson Pine Suite 534,26.2173,-80.22588,85653,North Lauderdale,US,America,New_York
1175,7024 Lauren Trail,34.21639,-119.0376,20025,Camarillo,US,America,Los_Angeles
1176,2802 Benson Crossroad Suite 037,45.53929,-122.38731,11354,Troutdale,US,America,Los_Angeles
1177,392 Mckee Expressway,29.53885,-95.44744,03582,Fresno,US,America,Chicago
1178,978 Matthews Key Suite 167,44.27804,-88.27205,79922,Kaukauna,US,America,Chicago
1179,9266 Paul Camp Suite 309,41.9001,-71.08977,40127,Taunton,US,America,New_York
1180,533 Tamara Grove Suite 116,31.12406,-97.90308,93327,Copperas Cove,US,America,Chicago
1181,0850 Brown Branch Suite 504,34.25807,-88.70464,99439,Tupelo,US,America,Chicago
1182,44567 Mark Divide Suite 034,43.1009,-75.23266,34851,Utica,US,America,New_York
1183,3717 Angela Ports,32.35126,-95.30106,19459,Tyler,US,America,Chicago
1184,0490 Adam Roads,31.76212,-95.63079,27108,Palestine,US,America,Chicago
1185,19099 Smith Coves,41.55838,-81.56929,61233,Collinwood,US,America,New_York
1186,63708 Murphy Hollow Suite 809,40.65538,-74.38987,81977,Scotch Plains,US,America,New_York
1187,3931 Nelson Junctions Apt. 578,35.74788,-95.36969,21903,Muskogee,US,America,Chicago
1188,062 Huber Parkways,29.53885,-95.44744,29418,Fresno,US,America,Chicago
1189,93922 David Tunnel,32.35126,-95.30106,51580,Tyler,US,America,Chicago
1190,430 Cooke Keys Apt. 618,46.32374,-120.00865,10412,Sunnyside,US,America,Los_Angeles
1191,383 Benjamin Wells Suite 651,28.90054,-81.26367,03539,Deltona,US,America,New_York
1192,45895 Garcia Unions,39.00622,-77.4286,39742,Sterling,US,America,New_York
1193,806 Curtis Station Apt. 139,35.05266,-78.87836,08038,Fayetteville,US,America,New_York
1194,51550 Jones Points Suite 461,34.95303,-120.43572,73696,Santa Maria,US,America,Los_Angeles
1195,5568 Heather Shores Suite 777,33.7207,-116.21677,66087,Indio,US,America,Los_Angeles
1196,022 Zachary Views Apt. 875,40.34912,-111.90466,55492,Saratoga Springs,US,America,Denver
1197,345 Fields Drive,34.14251,-118.25508,66634,Glendale,US,America,Los_Angeles
1198,2141 Dean Port Apt. 002,28.15112,-82.46148,91962,Lutz,US,America,New_York
1199,75004 Graves Causeway,39.96097,-75.60804,75095,West Chester,US,America,New_York
